Season,Rule,Pokemon,併用率の高いポケモン,Rank_併用率の高いポケモン
10,Double,トゲチック,トリトドン,10
10,Double,ネイティオ,ラプラス,1
10,Double,ネイティオ,ウインディ,2
10,Double,ネイティオ,ニンフィア,3
10,Double,ネイティオ,ローブシン,4
10,Double,ネイティオ,アシレーヌ,5
10,Double,ネイティオ,モロバレル,6
10,Double,ネイティオ,パッチラゴン,7
10,Double,ネイティオ,ガラガラ,8
10,Double,ネイティオ,オーロンゲ,9
10,Double,ネイティオ,ヒヒダルマ,10
10,Double,キレイハナ,キュウコン,1
10,Double,キレイハナ,リザードン,2
10,Double,キレイハナ,ウインディ,3
10,Double,キレイハナ,ニャオニクス,4
10,Double,キレイハナ,エレザード,5
10,Double,キレイハナ,ウーラオス,6
10,Double,キレイハナ,オーロンゲ,7
10,Double,キレイハナ,ラプラス,8
10,Double,キレイハナ,マニューラ,9
10,Double,キレイハナ,モジャンボ,10
10,Double,マリル,ドータクン,1
10,Double,マリル,セキタンザン,2
10,Double,マリル,トリトドン,3
10,Double,マリル,ドレディア,4
10,Double,マリル,ニューラ,5
10,Double,マリル,ハピナス,6
10,Double,マリル,ウオノラゴン,7
10,Double,マリル,ローブシン,8
10,Double,マリル,ファイアロー,9
10,Double,マリル,ナゲツケサル,10
10,Double,マリルリ,モロバレル,1
10,Double,マリルリ,ガラガラ,2
10,Double,マリルリ,サマヨール,3
10,Double,マリルリ,ファイアロー,4
10,Double,マリルリ,ウーラオス,5
10,Double,マリルリ,ピッピ,6
10,Double,マリルリ,サザンドラ,7
10,Double,マリルリ,ウインディ,8
10,Double,マリルリ,エルレイド,9
10,Double,マリルリ,リザードン,10
10,Double,ウソッキー,エーフィ,1
10,Double,ウソッキー,シロデスナ,2
10,Double,ウソッキー,サマヨール,3
10,Double,ウソッキー,ストリンダー,4
10,Double,ウソッキー,パルスワン,5
10,Double,ウソッキー,ブリムオン,6
10,Double,ウソッキー,レントラー,7
10,Double,ウソッキー,ピクシー,8
10,Double,ウソッキー,ミルタンク,9
10,Double,ウソッキー,グソクムシャ,10
10,Double,ニョロトノ,キングドラ,1
10,Double,ニョロトノ,ナットレイ,2
10,Double,ニョロトノ,ウインディ,3
10,Double,ニョロトノ,ウオノラゴン,4
10,Double,ニョロトノ,サンダース,5
10,Double,ニョロトノ,マタドガス,6
10,Double,ニョロトノ,モロバレル,7
10,Double,ニョロトノ,ルンパッパ,8
10,Double,ニョロトノ,サマヨール,9
10,Double,ニョロトノ,ウーラオス,10
10,Double,ウパー,ウインディ,1
10,Double,ウパー,モロバレル,2
10,Double,ウパー,ニャオニクス,3
10,Double,ウパー,キュワワー,4
10,Double,ウパー,ラプラス,5
10,Double,ウパー,ランクルス,6
10,Double,ウパー,マリルリ,7
10,Double,ウパー,ガラガラ,8
10,Double,ウパー,ブリムオン,9
10,Double,ウパー,ロゼリア,10
10,Double,ヌオー,ラプラス,1
10,Double,ヌオー,モロバレル,2
10,Double,ヌオー,キュワワー,3
10,Double,ヌオー,ヌメルゴン,4
10,Double,ヌオー,アイアント,5
10,Double,ヌオー,マルヤクデ,6
10,Double,ヌオー,オーロンゲ,7
10,Double,ヌオー,ドヒドイデ,8
10,Double,ヌオー,ナットレイ,9
10,Double,ヌオー,サニーゴ,10
10,Double,エーフィ,ファイアロー,1
10,Double,エーフィ,ウーラオス,2
10,Double,エーフィ,ライチュウ,3
10,Double,エーフィ,モロバレル,4
10,Double,エーフィ,ニンフィア,5
10,Double,エーフィ,ルガルガン,6
10,Double,エーフィ,サンダース,7
10,Double,エーフィ,ウインディ,8
10,Double,エーフィ,ウーラオス,9
10,Double,エーフィ,ブラッキー,10
10,Double,ブラッキー,ニンフィア,1
10,Double,ブラッキー,ラプラス,2
10,Double,ブラッキー,ファイアロー,3
10,Double,ブラッキー,サンダース,4
10,Double,ブラッキー,ウインディ,5
10,Double,ブラッキー,アシレーヌ,6
10,Double,ブラッキー,リザードン,7
10,Double,ブラッキー,ハッサム,8
10,Double,ブラッキー,エーフィ,9
10,Double,ブラッキー,パッチラゴン,10
10,Double,ヤドキング,ブリムオン,1
10,Double,ヤドキング,モロバレル,2
10,Double,ヤドキング,ヤドラン,3
10,Double,ヤドキング,ウインディ,4
10,Double,ヤドキング,オーロンゲ,5
10,Double,ヤドキング,トリトドン,6
10,Double,ヤドキング,サマヨール,7
10,Double,ヤドキング,カビゴン,8
10,Double,ヤドキング,ピッピ,9
10,Double,ヤドキング,リザードン,10
10,Double,ソーナンス,ウインディ,1
10,Double,ソーナンス,ラプラス,2
10,Double,ソーナンス,モロバレル,3
10,Double,ソーナンス,ヌケニン,4
10,Double,ソーナンス,キュワワー,5
10,Double,ソーナンス,キテルグマ,6
10,Double,ソーナンス,サマヨール,7
10,Double,ソーナンス,ヒヒダルマ,8
10,Double,ソーナンス,ジュラルドン,9
10,Double,ソーナンス,オーロンゲ,10
10,Double,ノコッチ,ファイアロー,1
10,Double,ノコッチ,ピカチュウ,2
10,Double,ノコッチ,ピッピ,3
10,Double,ノコッチ,アブリボン,4
10,Double,ノコッチ,マリルリ,5
10,Double,ノコッチ,ヌメルゴン,6
10,Double,ノコッチ,ヤレユータン,7
10,Double,ノコッチ,グソクムシャ,8
10,Double,ノコッチ,サザンドラ,9
10,Double,ノコッチ,ミロカロス,10
10,Double,ハガネール,サマヨール,1
10,Double,ハガネール,モロバレル,2
10,Double,ハガネール,ラプラス,3
10,Double,ハガネール,ヌメルゴン,4
10,Double,ハガネール,オーロンゲ,5
10,Double,ハガネール,ブリムオン,6
10,Double,ハガネール,ウインディ,7
10,Double,ハガネール,ピクシー,8
10,Double,ハガネール,リザードン,9
10,Double,ハガネール,キュワワー,10
10,Double,ハリーセン,セキタンザン,1
10,Double,ハリーセン,トリトドン,2
10,Double,ハリーセン,ペリッパー,3
10,Double,ハリーセン,ウォーグル,4
10,Double,ハリーセン,ハッサム,5
10,Double,ハリーセン,デデンネ,6
10,Double,ハリーセン,カマスジョー,7
10,Double,ハリーセン,ジュラルドン,8
10,Double,ハリーセン,ウーラオス,9
10,Double,ハリーセン,キングドラ,10
10,Double,ハッサム,ファイアロー,1
10,Double,ハッサム,ウインディ,2
10,Double,ハッサム,ニョロトノ,3
10,Double,ハッサム,キングドラ,4
10,Double,ハッサム,アシレーヌ,5
10,Double,ハッサム,ラプラス,6
10,Double,ハッサム,モロバレル,7
10,Double,ハッサム,ウーラオス,8
10,Double,ハッサム,ピッピ,9
10,Double,ハッサム,リザードン,10
10,Double,ツボツボ,ブリムオン,1
10,Double,ツボツボ,ハピナス,2
10,Double,ツボツボ,ラッキー,3
10,Double,ツボツボ,ヤミラミ,4
10,Double,ツボツボ,レパルダス,5
10,Double,ツボツボ,サマヨール,6
10,Double,ツボツボ,リザードン,7
10,Double,ツボツボ,バタフリー,8
10,Double,ツボツボ,モンジャラ,9
10,Double,ツボツボ,モロバレル,10
10,Double,ヘラクロス,ファイアロー,1
10,Double,ヘラクロス,アシレーヌ,2
10,Double,ヘラクロス,ラプラス,3
10,Double,ヘラクロス,オーロンゲ,4
10,Double,ヘラクロス,ジュラルドン,5
10,Double,ヘラクロス,ウインディ,6
10,Double,ヘラクロス,オンバーン,7
10,Double,ヘラクロス,ミロカロス,8
10,Double,ヘラクロス,モロバレル,9
10,Double,ヘラクロス,リザードン,10
10,Double,ニューラ,セキタンザン,1
10,Double,ニューラ,コバルオン,2
10,Double,ニューラ,トリトドン,3
10,Double,ニューラ,サマヨール,4
10,Double,ニューラ,アシレーヌ,5
10,Double,ニューラ,モロバレル,6
10,Double,ニューラ,ニンフィア,7
10,Double,ニューラ,テラキオン,8
10,Double,ニューラ,ファイアロー,9
10,Double,ニューラ,ビリジオン,10
10,Double,イノムー,ナットレイ,1
10,Double,イノムー,インテレオン,2
10,Double,イノムー,アーマーガア,3
10,Double,イノムー,セキタンザン,4
10,Double,イノムー,ピクシー,5
10,Double,イノムー,ヌオー,6
10,Double,イノムー,クレッフィ,7
10,Double,イノムー,オノノクス,8
10,Double,イノムー,サンドパン,9
10,Double,イノムー,ウインディ,10
10,Double,サニーゴ,ブリムオン,1
10,Double,サニーゴ,ダダリン,2
10,Double,サニーゴ,ピッピ,3
10,Double,サニーゴ,シャンデラ,4
10,Double,サニーゴ,オーロンゲ,5
10,Double,サニーゴ,ラプラス,6
10,Double,サニーゴ,キュワワー,7
10,Double,サニーゴ,アイアント,8
10,Double,サニーゴ,パッチラゴン,9
10,Double,サニーゴ,トゲチック,10
10,Double,サニーゴ,ラプラス,1
10,Double,サニーゴ,ウーラオス,2
10,Double,サニーゴ,モロバレル,3
10,Double,サニーゴ,ウオノラゴン,4
10,Double,サニーゴ,リザードン,5
10,Double,サニーゴ,パッチラゴン,6
10,Double,サニーゴ,オーロンゲ,7
10,Double,サニーゴ,カビゴン,8
10,Double,サニーゴ,ナットレイ,9
10,Double,サニーゴ,アシレーヌ,10
10,Double,オクタン,ブリムオン,1
10,Double,オクタン,レパルダス,2
10,Double,オクタン,ヤドラン,3
10,Double,オクタン,モロバレル,4
10,Double,オクタン,リザードン,5
10,Double,オクタン,ローブシン,6
10,Double,オクタン,ロトム,7
10,Double,オクタン,ヌケニン,8
10,Double,オクタン,アイアント,9
10,Double,オクタン,ランクルス,10
10,Double,デリバード,アシレーヌ,1
10,Double,デリバード,パッチラゴン,2
10,Double,デリバード,ファイアロー,3
10,Double,デリバード,フワライド,4
10,Double,デリバード,ウオノラゴン,5
10,Double,デリバード,ポリゴンＺ,6
10,Double,デリバード,ドサイドン,7
10,Double,デリバード,ハッサム,8
10,Double,デリバード,シャンデラ,9
10,Double,デリバード,デデンネ,10
10,Double,マンタイン,ニョロトノ,1
10,Double,マンタイン,ナットレイ,2
10,Double,マンタイン,ライチュウ,3
10,Double,マンタイン,ガラガラ,4
10,Double,マンタイン,ウインディ,5
10,Double,マンタイン,トゲデマル,6
10,Double,マンタイン,サマヨール,7
10,Double,マンタイン,モロバレル,8
10,Double,マンタイン,ウーラオス,9
10,Double,マンタイン,パッチラゴン,10
10,Double,エアームド,ウインディ,1
10,Double,エアームド,インテレオン,2
10,Double,エアームド,ウルガモス,3
10,Double,エアームド,ギガイアス,4
10,Double,エアームド,ウーラオス,5
10,Double,エアームド,サンダース,6
10,Double,エアームド,オーロンゲ,7
10,Double,エアームド,ファイアロー,8
10,Double,エアームド,マタドガス,9
10,Double,エアームド,ドラミドロ,10
10,Double,キングドラ,ニョロトノ,1
10,Double,キングドラ,ナットレイ,2
10,Double,キングドラ,モロバレル,3
10,Double,キングドラ,ペリッパー,4
10,Double,キングドラ,サマヨール,5
10,Double,キングドラ,ウーラオス,6
10,Double,キングドラ,ウーラオス,7
10,Double,キングドラ,ウインディ,8
10,Double,キングドラ,ファイアロー,9
10,Double,キングドラ,ルンパッパ,10
10,Double,バルキー,キュワワー,1
10,Double,バルキー,オーロンゲ,2
10,Double,バルキー,イシヘンジン,3
10,Double,バルキー,ピッピ,4
10,Double,バルキー,ファイアロー,5
10,Double,カポエラー,モロバレル,1
10,Double,カポエラー,ファイアロー,2
10,Double,カポエラー,アシレーヌ,3
10,Double,カポエラー,ラプラス,4
10,Double,カポエラー,ピッピ,5
10,Double,カポエラー,ポリゴンＺ,6
10,Double,カポエラー,ウーラオス,7
10,Double,カポエラー,サマヨール,8
10,Double,カポエラー,ジュラルドン,9
10,Double,カポエラー,キュワワー,10
10,Double,ミルタンク,キュワワー,1
10,Double,ミルタンク,ラプラス,2
10,Double,ミルタンク,ラランテス,3
10,Double,ミルタンク,セキタンザン,4
10,Double,ミルタンク,ニャオニクス,5
10,Double,ミルタンク,ウインディ,6
10,Double,ミルタンク,トリトドン,7
10,Double,ミルタンク,オーロンゲ,8
10,Double,ミルタンク,ミロカロス,9
10,Double,ミルタンク,モロバレル,10
10,Double,ハピナス,ツボツボ,1
10,Double,ハピナス,ブリムオン,2
10,Double,ハピナス,バタフリー,3
10,Double,ハピナス,ピクシー,4
10,Double,ハピナス,サマヨール,5
10,Double,ハピナス,レパルダス,6
10,Double,ハピナス,ファイアロー,7
10,Double,ハピナス,ラプラス,8
10,Double,ハピナス,オーロンゲ,9
10,Double,ハピナス,ピッピ,10
10,Double,ヨーギラス,アシレーヌ,1
10,Double,ヨーギラス,サマヨール,2
10,Double,ヨーギラス,ウーラオス,3
10,Double,ヨーギラス,モロバレル,4
10,Double,ヨーギラス,ダダリン,5
10,Double,ヨーギラス,ロトム,6
10,Double,ヨーギラス,マリルリ,7
10,Double,ヨーギラス,ガラガラ,8
10,Double,ヨーギラス,エルレイド,9
10,Double,ヨーギラス,ウインディ,10
10,Double,サナギラス,サマヨール,1
10,Double,サナギラス,モロバレル,2
10,Double,サナギラス,ギギギアル,3
10,Double,サナギラス,ギガイアス,4
10,Double,サナギラス,ブリムオン,5
10,Double,サナギラス,ダダリン,6
10,Double,サナギラス,ロトム,7
10,Double,サナギラス,アシレーヌ,8
10,Double,サナギラス,タチフサグマ,9
10,Double,サナギラス,ストリンダー,10
10,Double,マッスグマ,ピクシー,1
10,Double,マッスグマ,ミロカロス,2
10,Double,マッスグマ,ガラガラ,3
10,Double,マッスグマ,キュウコン,4
10,Double,マッスグマ,フワライド,5
10,Double,マッスグマ,ピッピ,6
10,Double,マッスグマ,モロバレル,7
10,Double,マッスグマ,ウーラオス,8
10,Double,マッスグマ,リザードン,9
10,Double,マッスグマ,サマヨール,10
10,Double,マッスグマ,ウーラオス,1
10,Double,マッスグマ,インテレオン,2
